1077,the tallest mountain in Denmark,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Denmark> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,M??lleh??j,GradableAdjective
1078,the highest mountain in Denmark,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Denmark> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,M??lleh??j,GradableAdjective
1091,What is the tallest mountain in Sark?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Sark> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Le Moulin,GradableAdjective
1092,What is the highest mountain in Sark?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Sark> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Le Moulin,GradableAdjective
1093,the tallest mountain in Sark,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Sark> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Le Moulin,GradableAdjective
1094,the highest mountain in Sark,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Sark> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Le Moulin,GradableAdjective
1099,What is the tallest mountain in Palestinian territories?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Palestinian_territories> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Mount Nabi Yunis,GradableAdjective
1100,What is the highest mountain in Palestinian territories?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Palestinian_territories> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Mount Nabi Yunis,GradableAdjective
1101,the tallest mountain in Palestinian territories,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Palestinian_territories> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Mount Nabi Yunis,GradableAdjective
1102,the highest mountain in Palestinian territories,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Palestinian_territories> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Mount Nabi Yunis,GradableAdjective
1133,What is the tallest mountain in Ross Dependency?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Ross_Dependency> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Mount Erebus,GradableAdjective
1134,What is the highest mountain in Ross Dependency?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Ross_Dependency> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Mount Erebus,GradableAdjective
1135,the tallest mountain in Ross Dependency,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Ross_Dependency> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Mount Erebus,GradableAdjective
1136,the highest mountain in Ross Dependency,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Ross_Dependency> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Mount Erebus,GradableAdjective
1147,What is the tallest mountain in Kyrgyzstan?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Kyrgyzstan> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Jengish Chokusu,GradableAdjective
1148,What is the highest mountain in Kyrgyzstan?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Kyrgyzstan> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Jengish Chokusu,GradableAdjective
1149,the tallest mountain in Kyrgyzstan,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Kyrgyzstan> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Jengish Chokusu,GradableAdjective
1150,the highest mountain in Kyrgyzstan,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Kyrgyzstan> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Jengish Chokusu,GradableAdjective
1153,What is the tallest mountain in Peru?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Peru> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Par??n,GradableAdjective
1154,What is the highest mountain in Peru?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Peru> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Par??n,GradableAdjective
1155,the tallest mountain in Peru,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Peru> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Par??n,GradableAdjective
1156,the highest mountain in Peru,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Peru> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Par??n,GradableAdjective
1159,What is the tallest mountain in Nepal?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Nepal> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Kangchenjunga,GradableAdjective
1160,What is the highest mountain in Nepal?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Nepal> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Kangchenjunga,GradableAdjective
1161,the tallest mountain in Nepal,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Nepal> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Kangchenjunga,GradableAdjective
1162,the highest mountain in Nepal,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Nepal> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Kangchenjunga,GradableAdjective
1179,What is the tallest mountain in Ethiopia?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Ethiopia> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Ethiopian Highlands,GradableAdjective
1180,What is the highest mountain in Ethiopia?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Ethiopia> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Ethiopian Highlands,GradableAdjective
1181,the tallest mountain in Ethiopia,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Ethiopia> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Ethiopian Highlands,GradableAdjective
1182,the highest mountain in Ethiopia,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Ethiopia> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Ethiopian Highlands,GradableAdjective
1185,What is the tallest mountain in Kenya?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Kenya> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Mount Kenya,GradableAdjective
1186,What is the highest mountain in Kenya?,SELECT DISTINCT ?uri WHERE {?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> .       ?uri <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Kenya> .        ?uri <http://dbpedia.org/ontology/elevation> ?elevation .} ORDER BY DESC(?elevation) LIMIT 1,Mount Kenya,GradableAdjective
2,What is the biggest Stadium in Aruba?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Aruba> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Trinidad Stadium,GradableAdjective
3,the biggest Stadium in Aruba,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Aruba> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Trinidad Stadium,GradableAdjective
4,the biggest Stadium in Aruba,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Aruba> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Trinidad Stadium,GradableAdjective
7,What is the biggest Stadium in Angola?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Angola> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Est?!dio 11 de Novembro,GradableAdjective
8,What is the biggest Stadium in Angola?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Angola> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Est?!dio 11 de Novembro,GradableAdjective
9,the biggest Stadium in Angola,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Angola> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Est?!dio 11 de Novembro,GradableAdjective
10,the biggest Stadium in Angola,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Angola> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Est?!dio 11 de Novembro,GradableAdjective
13,What is the biggest Stadium in Albania?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Albania> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Qemal Stafa Stadium,GradableAdjective
14,What is the biggest Stadium in Albania?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Albania> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Qemal Stafa Stadium,GradableAdjective
15,the biggest Stadium in Albania,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Albania> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Qemal Stafa Stadium,GradableAdjective
16,the biggest Stadium in Albania,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Albania> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Qemal Stafa Stadium,GradableAdjective
19,What is the biggest Stadium in Afghanistan?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Afghanistan> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Ghazi Stadium,GradableAdjective
20,What is the biggest Stadium in Afghanistan?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Afghanistan> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Ghazi Stadium,GradableAdjective
21,the biggest Stadium in Afghanistan,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Afghanistan> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Ghazi Stadium,GradableAdjective
22,the biggest Stadium in Afghanistan,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Afghanistan> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Ghazi Stadium,GradableAdjective
25,What is the biggest Stadium in Azerbaijan?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Azerbaijan> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Baku Olympic Stadium,GradableAdjective
26,What is the biggest Stadium in Azerbaijan?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Azerbaijan> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Baku Olympic Stadium,GradableAdjective
27,the biggest Stadium in Azerbaijan,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Azerbaijan> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Baku Olympic Stadium,GradableAdjective
28,the biggest Stadium in Azerbaijan,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Azerbaijan> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Baku Olympic Stadium,GradableAdjective
43,What is the biggest Stadium in Belgium?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Belgium> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,King Baudouin Stadium,GradableAdjective
44,What is the biggest Stadium in Belgium?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Belgium> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,King Baudouin Stadium,GradableAdjective
45,the biggest Stadium in Belgium,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Belgium> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,King Baudouin Stadium,GradableAdjective
46,the biggest Stadium in Belgium,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Belgium> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,King Baudouin Stadium,GradableAdjective
49,What is the biggest Stadium in Brazil?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Brazil> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Est?!dio Serra Dourada,GradableAdjective
50,What is the biggest Stadium in Brazil?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Brazil> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Est?!dio Serra Dourada,GradableAdjective
51,the biggest Stadium in Brazil,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Brazil> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Est?!dio Serra Dourada,GradableAdjective
52,the biggest Stadium in Brazil,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Brazil> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Est?!dio Serra Dourada,GradableAdjective
61,What is the biggest Stadium in Barbados?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Barbados> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Barbados National Stadium,GradableAdjective
62,What is the biggest Stadium in Barbados?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Barbados> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Barbados National Stadium,GradableAdjective
63,the biggest Stadium in Barbados,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Barbados> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Barbados National Stadium,GradableAdjective
64,the biggest Stadium in Barbados,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Barbados> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Barbados National Stadium,GradableAdjective
67,What is the biggest Stadium in Bangladesh?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Bangladesh> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Bir Sherestha Shaheed Shipahi Mostafa Kamal Stadium,GradableAdjective
68,What is the biggest Stadium in Bangladesh?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Bangladesh> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Bir Sherestha Shaheed Shipahi Mostafa Kamal Stadium,GradableAdjective
69,the biggest Stadium in Bangladesh,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Bangladesh> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Bir Sherestha Shaheed Shipahi Mostafa Kamal Stadium,GradableAdjective
70,the biggest Stadium in Bangladesh,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Bangladesh> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Bir Sherestha Shaheed Shipahi Mostafa Kamal Stadium,GradableAdjective
73,What is the biggest Stadium in Belarus?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Belarus> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Central Stadium (Gomel),GradableAdjective
74,What is the biggest Stadium in Belarus?,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Belarus> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Central Stadium (Gomel),GradableAdjective
75,the biggest Stadium in Belarus,SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Stadium> . ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Belarus> . ?uri <http://dbpedia.org/ontology/seatingCapacity> ?n . } ORDER BY DESC(?n) OFFSET 0 LIMIT 1,Central Stadium (Gomel),GradableAdjective
