"19","What is the tallest architecture structure in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/elevation> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Bar Yehuda Airfield"
"20","What was the tallest architecture structure in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/elevation> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Bar Yehuda Airfield"
"23","Give me the tallest architectural structure in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/elevation> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Wallroda Dam"
"24","Tell me the tallest architectural structure in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/elevation> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Wallroda Dam"
"25","What is the tallest architectural structure in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/elevation> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Wallroda Dam"
"26","What was the tallest architectural structure in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/elevation> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Wallroda Dam"
"29","Give me the tallest architectural structure in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/elevation> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","El Salto Dam"
"30","Tell me the tallest architectural structure in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/elevation> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","El Salto Dam"
"31","What is the tallest architectural structure in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/elevation> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","El Salto Dam"
"32","What was the tallest architectural structure in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/elevation> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","El Salto Dam"
"35","the tallest architecture structure in the world","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/elevation> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Bar Yehuda Airfield"
"38","the tallest architectural structure in Germany","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/elevation> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Wallroda Dam"
"41","the tallest architectural structure in Spain","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/elevation> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ArchitecturalStructure>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","El Salto Dam"
"44","Give me the tallest building in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Malecón, Havana"
"45","Tell me the tallest building in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Malecón, Havana"
"46","What is the tallest building in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Malecón, Havana"
"47","What was the tallest building in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Malecón, Havana"
"50","Give me the tallest building in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Mendelssohn Palace"
"51","Tell me the tallest building in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Mendelssohn Palace"
"52","What is the tallest building in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Mendelssohn Palace"
"53","What was the tallest building in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Mendelssohn Palace"
"56","Give me the tallest building in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Marqués de Riscal Hotel"
"57","Tell me the tallest building in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Marqués de Riscal Hotel"
"58","What is the tallest building in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Marqués de Riscal Hotel"
"59","What was the tallest building in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Marqués de Riscal Hotel"
"62","the tallest building in the world","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Malecón, Havana"
"65","the tallest building in Germany","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Mendelssohn Palace"
"68","the tallest building in Spain","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Marqués de Riscal Hotel"
"1","Give me the highest bridge in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Bridge>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Holzbrücke Rapperswil-Hurden"
"2","Tell me the highest bridge in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Bridge>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Holzbrücke Rapperswil-Hurden"
"3","What is the highest bridge in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Bridge>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Holzbrücke Rapperswil-Hurden"
"4","What was the highest bridge in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Bridge>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Holzbrücke Rapperswil-Hurden"
"11","the highest bridge in the world","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Bridge>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Holzbrücke Rapperswil-Hurden"
"18","Give me the highest building in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Malecón, Havana"
"19","Tell me the highest building in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Malecón, Havana"
"20","What is the highest building in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Malecón, Havana"
"21","What was the highest building in the world?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Malecón, Havana"
"24","Give me the highest building in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Mendelssohn Palace"
"25","Tell me the highest building in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Mendelssohn Palace"
"26","What is the highest building in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Mendelssohn Palace"
"27","What was the highest building in Germany?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Mendelssohn Palace"
"30","Give me the highest building in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Marqués de Riscal Hotel"
"31","Tell me the highest building in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Marqués de Riscal Hotel"
"32","What is the highest building in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Marqués de Riscal Hotel"
"33","What was the highest building in Spain?","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Marqués de Riscal Hotel"
"36","the highest building in the world","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Malecón, Havana"
"39","the highest building in Germany","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Mendelssohn Palace"
"42","the highest building in Spain","SELECT DISTINCT ?subjOfProp WHERE {   ?subjOfProp <http://dbpedia.org/ontology/height> ?objOfProp . ?subjOfProp <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Spain> . ?subjOfProp <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Building>} ORDER BY ASC(?objOfProp) OFFSET 0 LIMIT 1","Marqués de Riscal Hotel"
